created_at,full_text,username
Wed Jul 19 23:28:06 +0000 2023,"['gempa', 'magnitudo', '5', '4', 'guncang', 'pulau', 'doi', 'malu', 'utara', 'potensi', 'tsunami']",liputan6dotcom
Wed Jul 19 12:19:35 +0000 2023,"['gempa', 'magnitudo', '5', 'guncang', 'laut', 'banda', 'sulawesi', 'potensi', 'tsunami']",liputan6dotcom
Tue Jul 18 07:37:35 +0000 2023,"['gempa', 'bumi', 'kulon', 'progo', 'yogyakarta', 'selasa', 'siang', 'potensi', 'tsunami']",liputan6dotcom
Mon Jul 10 04:34:32 +0000 2023,"['sebab', 'gempa', 'aceh', 'magnitudo', '5', '2', 'timbul', 'tsunami']",liputan6dotcom
Mon Jul 10 01:51:32 +0000 2023,"['gempa', 'aceh', 'magnitudo', '5', '2', 'potensi', 'tsunami', 'waspada', 'lindu', 'susul']",liputan6dotcom
Sun Jul 09 14:51:34 +0000 2023,"['banda', 'aceh', 'guncang', 'gempa', 'magnitudo', '5', '5', 'potensi', 'tsunami']",liputan6dotcom
Thu Jul 06 17:54:05 +0000 2023,"['gempa', 'm', '6', '0', 'guncang', 'guncang', 'pulau', 'tanimbar', 'malu', 'potensi', 'tsunami']",liputan6dotcom
Mon Jul 03 04:16:45 +0000 2023,"['gempa', 'm', '6', '2', 'guncang', 'keerom', 'papua', 'wamena', 'jayapura', 'simak', 'jelas', 'kepala', 'pusat', 'gempa', 'bumi', 'tsunami', 'bmkg', 'daryono']",liputan6dotcom
Fri Jun 30 13:38:32 +0000 2023,"['bmkg', 'gempa', 'm', '6', '4', 'barat', 'daya', 'bantul', 'yogyakarta', 'potensi', 'tsunami']",liputan6dotcom
Mon Jun 26 10:42:34 +0000 2023,"['gempa', 'm', '5', '1', 'guncang', 'humbang', 'hasundutan', 'sumut', 'potensi', 'tsunami']",liputan6dotcom
Wed May 31 01:36:34 +0000 2023,"['gempa', 'magnitudo', '5', '3', 'guncang', 'pulau', 'tawa', 'sumbar', 'potensi', 'tsunami']",liputan6dotcom
Wed May 31 01:35:45 +0000 2023,"['gempa', 'magnitudo', '5', '3', 'guncang', 'pulau', 'tawa', 'sumbar', 'potensi', 'tsunami']",liputan6dotcom
Wed May 24 22:53:33 +0000 2023,"['gempa', 'magnitudo', '5', 'guncang', 'bal', 'kamis', 'dinihari', 'potensi', 'tsunami']",liputan6dotcom
Wed May 24 16:21:09 +0000 2023,"['gempa', 'magnitudo', '6', '2', 'guncang', 'malu', 'tenggara', 'barat', 'potensi', 'tsunami']",liputan6dotcom
Fri May 19 07:06:36 +0000 2023,"['gempa', 'magnitudo', '7', '8', 'landa', 'pasifik', 'selatan', 'picu', 'ingat', 'tsunami', 'vanuatu', 'fiji', 'kiribati']",liputan6dotcom
Thu May 11 15:18:06 +0000 2023,"['gempa', 'magnitudo', '5', '7', 'guncang', 'nias', 'selatan', 'bmkg', 'potensi', 'tsunami']",liputan6dotcom
Wed May 10 11:09:11 +0000 2023,"['gempa', 'magnitudo', '5', '2', 'guncang', 'sumur', 'banten', 'potensi', 'tsunami']",liputan6dotcom
Fri May 05 12:37:08 +0000 2023,"['gempa', 'magnitudo', '5', '3', 'guncang', 'labu', 'bajo', 'potensi', 'tsunami']",liputan6dotcom
Fri Apr 28 09:44:12 +0000 2023,"['gempa', 'magnitudo', '6', '0', 'guncang', 'pulau', 'aru', 'malu', 'potensi', 'tsunami']",liputan6dotcom
Wed Apr 26 22:37:02 +0000 2023,"['gempa', 'magnitudo', '5', '2', 'getar', 'nias', 'selatan', 'sumut', 'potensi', 'tsunami']",liputan6dotcom
Tue Apr 25 08:07:12 +0000 2023,"['gempa', 'magnitudo', '6', '9', 'guncang', 'tawa', 'potensi', 'tsunami', 'tahu', 'langkah', 'mitigasinya']",liputan6dotcom
Tue Apr 25 02:00:02 +0000 2023,"['ingat', 'tsunami', 'gempa', 'tawa', 'cabut', 'bmkg', 'imbau', 'warga', 'rumah']",liputan6dotcom
Sat Apr 22 23:37:34 +0000 2023,"['bmkg', 'gempa', 'pusat', 'dalam', '19', 'km', 'potensi', 'tsunami', 'masyarakat', 'imbau', 'waspada', 'potensi', 'gempa', 'susul']",liputan6dotcom
Wed Mar 01 23:40:07 +0000 2023,"['gempa', 'magnitudo', '5', '6', 'guncang', 'sumatera', 'barat', 'potensi', 'tsunami']",liputan6dotcom
