created_at,full_text,username
Mon Aug 26 13:54:42 +0000 2024,"['jogja24jam', 'infobmkg', 'gempa', 'm5', '8', 'guncang', 'gunung', 'kidul', 'yogyakarta', 'rasa', 'malang', 'nganjuk']",okezonenews
Mon Aug 26 13:54:38 +0000 2024,"['infobmkg', 'gempa', 'm5', '8', 'guncang', 'gunung', 'kidul', 'yogyakarta', 'rasa', 'malang', 'nganjuk']",okezonenews
Mon Aug 26 13:39:41 +0000 2024,"['gempa', 'm5', '8', 'guncang', 'gunung', 'kidul', 'yogyakarta', 'rasa', 'malang', 'nganjuk']",okezonenews
Mon Aug 26 13:34:34 +0000 2024,"['gempa', 'm5', '8', 'guncang', 'gunung', 'kidul', 'yogyakarta', 'rasa', 'malang', 'nganjuk']",okezonenews
Mon Aug 26 04:16:04 +0000 2024,"['gempa', 'm5', '0', 'guncang', 'ternate', 'analisis', 'bmkg']",okezonenews
Mon Aug 26 00:46:35 +0000 2024,"['gempa', 'm5', '0', 'guncang', 'ternate', 'potensi', 'tsunami']",okezonenews
Sun Aug 25 22:42:07 +0000 2024,"['gempa', 'm4', '1', 'guncang', 'sumbar', 'pagi']",okezonenews
Sat Aug 24 17:24:11 +0000 2024,"['gempa', 'm5', '1', 'guncang', 'bengkulu', 'bmkg', 'potensi', 'tsunami']",okezonenews
Fri Aug 23 05:21:31 +0000 2024,"['bengkulu', 'guncang', '868', 'kali', 'gempa', 'bumi', '20']",okezonenews
Fri Aug 23 04:58:35 +0000 2024,"['breaking', 'gempa', 'm5', '2', 'guncang', 'tambolaka', 'ntt']",okezonenews
Thu Aug 22 23:41:01 +0000 2024,"['gempa', 'm4', '6', 'guncang', 'buru', 'selatan', 'malu', 'pagi']",okezonenews
Thu Aug 22 07:13:13 +0000 2024,"['keren', 'mahasiswa', 'malang', 'cipta', 'robot', 'cari', 'korban', 'gempa', 'kerja']",okezonenews
Thu Aug 22 01:25:00 +0000 2024,"['kepala', 'bmkg', 'isu', 'gempa', 'tsunami', 'zona', 'megathurst']",okezonenews
